Post ID,Title,Publish time,Post type,Impressions,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Matched Audience Targeting Consumption (Photo Click),Other Clicks,Link Clicks
972701311559303,Virginia Energy brought over $500 million in federal funding back to the Commonwealth to help us better serve our communities! #energywrapped,12/25/2024,Photos,453,344,305,2,2,0,0,,2,
971955528300548,#NaturalGas also accounts for over 50% Virginia's total energy capacity!  #energywrapped #wrapped2024,12/24/2024,Photos,568,414,373,7,6,1,0,,11,
971451615017606,"Advanced reactors offer unprecedented versatility and efficiency, with some designs capable of operating almost entirely on recycled spent fuel. This multi-recycling approach significantly reduces waste and maximizes resource utilization. Learn more about nuclear energy in Virginia at https://energy.virginia.gov/renewable-energy/Nuclear.shtml",12/23/2024,Photos,455,334,298,3,3,0,0,,2,
971286131700821,Natural gas plays a critical role in Virginia's all-of-the-above energy strategy and contributes significantly to our thriving economy!  #energywrapped #wrapped2024,12/23/2024,Photos,408,302,277,6,5,0,1,,0,
970848485077919,"Coal mined in Virginia generates thousands of jobs and is used in manufacturing processes across the world!  #energywrapped #wrapped2024
https://energy.virginia.gov/coal/coal-mine-safety/coalsafety.shtml",12/22/2024,Photos,1027,737,714,8,8,0,0,,28,
970763245086443,"""Fusion energy"" is a phrase you're going to start hearing much more often. With Virginia being the first in the world to deploy a fusion power plant, this short video from Princeton University will help you understand what fusion power is, how it works, and what it means for the future of clean energy worldwide. https://www.youtube.com/watch?v=kNve35UnkHs
#nuclear #fusion #energy #innovation #cleanenergy",12/22/2024,Links,341,235,210,4,3,0,1,,5,
970108538485247,"Are you knowledgeable of employee relations strategies, practices, and procedures? Do you have experience working in multiple aspects of HR? Virginia Energy is seeking a Senior Human Resources Business Partner to serve as a strategic and tactical partner to senior management and staff. The successful candidate will lead employee relations, assist with HR projects, partner with division leaders on full-cycle recruiting, foster a culture of engagement and collaboration, advise on HR policies, and support HR transactions and reporting.

 https://www.jobs.virginia.gov/jobs/senior-human-resources-business-partner-richmond-virginia-united-states",12/21/2024,Photos,498,355,319,2,2,0,0,,5,
970036111825823,"Did you know all of the spent nuclear fuel ever produced in the US could fit inside a single standard grocery store? Check out this US Department of Energy [tag] infographic for 5 more things you might not know about spent fuel! 

Learn more about nuclear energy in Virginia https://energy.virginia.gov/renewable-energy/Nuclear.shtml",12/21/2024,Photos,594,434,395,1,1,0,0,,9,
969886931840741,"Virginia Energy is doing more than ever before to strengthen Virginia's economy, safeguard our environment, support mining operations, and ensure a reliable, affordable, and increasingly clean energy future for all Virginians. #energywrapped #wrapped2024",12/21/2024,Photos,385,290,261,1,1,0,0,,1,
969478241881610,"“This is an historic moment for Virginia and the world at large. Commonwealth Fusion Systems is not just building a facility, they are pioneering groundbreaking innovation to generate clean, reliable, safe power, and it’s happening right here in Virginia. We are proud to be home to this pursuit to change the future of energy and power.”

- Governor Glenn Youngkin

",12/20/2024,Links,337,239,214,3,2,0,1,,9,
969310778565023,"Virginia's legacy of innovation continues! In 1957, the atomic energy age began in Ft. Belvoir, VA with America's first commercial nuclear power plant. Today, Virginia is ushering in another era of clean energy with the world's first commercial fusion power plant. From fission to fusion, the world depends on Virginia's energy leadership and innovation. 

Learn more at https://energy.virginia.gov/renewable-energy/VCEIB.shtml",12/20/2024,Videos,352,375,346,3,2,1,0,,4,
969204185242349,"Are you knowledgeable of grant and financial management reporting, compliance, and principles? Do you have experience collecting and analyzing data, generating reports, and ensuring compliance with legal regulations? We're seeking a Reporting and Compliance Analyst to assist with program evaluation, reporting, and programmatic compliance with various state and federal requirement.

 Learn more about this position at 
https://www.jobs.virginia.gov/jobs/reporting-and-compliance-analyst-richmond-virginia-united-states",12/20/2024,Photos,630,450,423,4,3,0,1,,15,
968781051951329,"When Hurricane Helene hit, Virginia Energy was ready! Our team's planning and expertise helped minimize disruptions and speed up recovery. #energywrapped #virginiaenergy",12/19/2024,Photos,524,373,352,5,4,0,1,,10,
968653558630745,"Virginia leads the world in #energy #innovation! The first-ever commercial #fusion power plant will be built in #ChesterfieldVa, and will receive an initial $1 million in funding through the Virginia Clean Energy Innovation Bank, matched by Chesterfield County. This project is made possible by a partnership between Virginia Energy, Commonwealth Fusion Systems, the Virginia Economic Development Partnership, Chesterfield County Virginia Government, and Dominion Energy. 

Full release at: https://ow.ly/UEmZ50Uumqm",12/19/2024,Photos,707,514,479,14,10,1,3,,16,
968488888647212,"Data centers do much more than support AI; they host cloud applications, manage data storage, and enable critical services across various sectors. Learn more about Virginia’s all-of-the-above approach to ensuring we meet our growing energy demand reliably, affordably, and cleanly. https://energy.virginia.gov/",12/19/2024,Photos,396,289,267,2,2,0,0,,3,
967746565388111,"Virginia Energy's State Energy Office is seeking a Solar Workforce Coordinator to oversee the Solar for All workforce development program, the Clean Energy Business Accelerator, as well as coordinate with the Energy Efficiency Workforce Coordinator to ensure the Commonwealth can deliver on key federal funded projects.

Link to posting: https://www.jobs.virginia.gov/jobs/solar-workforce-coordinator-richmond-virginia-united-states",12/18/2024,Photos,385,276,258,1,1,0,0,,1,
967235378772563,"Today marks a historic milestone for #energy #innovation! The world's first commercial #fusion power plant, developed by Commonwealth Fusion Systems, will be constructed in #ChesterfieldVA. This groundbreaking project marks the beginning of a new era in sustainable power generation and is a critical component of Governor of Virginia  #alloftheabove energy plan! This project is was made possible through a collaborative effort between Virginia Energy, Chesterfield County Virginia Government, the Virginia Economic Development Partnership, and Dominion Energy.",12/17/2024,Links,672,429,414,8,5,0,3,,32,
966433445519423,"Spent nuclear fuel's radioactivity decreases significantly faster than many realize. State of the art storage facilities and the prospect of advanced recycling technologies further reduce long-term waste concerns. As Virginia pursues reliable, affordable, and increasingly clean energy future, understanding the facts about nuclear energy's true impact helps us make informed decisions for a sustainable tomorrow. 

https://ow.ly/X8f450UrUES",12/16/2024,Photos,444,289,265,2,2,0,0,,0,
965599472269487,"Congratulations to Virginia TechTech for its award from the U.S. Department of Energy to fund improvements to the processing and manufacturing of critical materials. Domestic production of these resources is critical for increasing our energy independence and shoring up energy security, a key priority of Virginia's all-of-the-above strategy for a reliable, affordable, and increasingly clean energy future. 

",12/15/2024,Links,304,183,166,7,6,0,1,,3,
